id,city,state,state_name,county_fips,county_name,latitude,longitude
1840020254,Rio Vista,CA,California,6095,Solano,38.1765,-121.7025
1840014287,La Grange,KY,Kentucky,21185,Oldham,38.3987,-85.375
1840019523,San Elizario,TX,Texas,48141,El Paso,31.5793,-106.2632
1840015416,Atoka,TN,Tennessee,47167,Tipton,35.4239,-89.7861
1840005343,East Rockaway,NY,New York,36059,Nassau,40.6432,-73.6672
1840028632,Bee Ridge,FL,Florida,12115,Sarasota,27.2855,-82.4731
1840000921,Waldwick,NJ,New Jersey,34003,Bergen,41.0133,-74.1259
1840003100,Howell,MI,Michigan,26093,Livingston,42.6078,-83.9339
1840033318,Lake Hiawatha,NJ,New Jersey,34027,Morris,40.8816,-74.3826
1840015681,West Point,MS,Mississippi,28025,Clay,33.6064,-88.6572
1840003562,Struthers,OH,Ohio,39099,Mahoning,41.051,-80.592
1840005517,Browns Mills,NJ,New Jersey,34005,Burlington,39.9737,-74.569
1840014471,Clinton,TN,Tennessee,47001,Anderson,36.0981,-84.1283
1840004859,Orange Lake,NY,New York,36071,Orange,41.5369,-74.1005
1840019650,Scenic Oaks,TX,Texas,48029,Bexar,29.7038,-98.6712
1840033455,Blackwells Mills,NJ,New Jersey,34035,Somerset,40.4773,-74.5976
1840030814,Oakbrook,KY,Kentucky,21015,Boone,38.9996,-84.6797
1840026679,Francisville,KY,Kentucky,21015,Boone,39.1068,-84.7277
1630035532,Pajaros,PR,Puerto Rico,72135,Toa Alta,18.361,-66.2184
1840020903,Elgin,TX,Texas,48021,Bastrop,30.3526,-97.3883
1840029523,Makaha,HI,Hawaii,15003,Honolulu,21.4739,-158.2102
1840003536,Maywood,NJ,New Jersey,34003,Bergen,40.9025,-74.0634
1840006190,Cross Lanes,WV,West Virginia,54039,Kanawha,38.4351,-81.7707
1840005645,Cheat Lake,WV,West Virginia,54061,Monongalia,39.667,-79.8564
1840007464,Harrisonville,MO,Missouri,29037,Cass,38.653,-94.3467
1840004991,Airmont,NY,New York,36087,Rockland,41.0992,-74.0989
1840003542,East Rutherford,NJ,New Jersey,34003,Bergen,40.8179,-74.0854
1630035655,Corozal,PR,Puerto Rico,72047,Corozal,18.341,-66.3124
1840002727,Reedsburg,WI,Wisconsin,55111,Sauk,43.5348,-89.9965
1840003977,Grosse Pointe Farms,MI,Michigan,26163,Wayne,42.4068,-82.8993
1840021912,Vernon,TX,Texas,48487,Wilbarger,34.1479,-99.3
1840041768,George Mason,VA,Virginia,51059,Fairfax,38.8356,-77.3186
1840026723,Chesapeake Ranch Estates,MD,Maryland,24009,Calvert,38.3574,-76.4147
1840015268,Mayfield,KY,Kentucky,21083,Graves,36.7371,-88.6447
1840035292,Roslyn,PA,Pennsylvania,42091,Montgomery,40.1311,-75.1374
1840073581,Fort Meade,MD,Maryland,24003,Anne Arundel,39.1061,-76.7437
1840015285,Lowell,AR,Arkansas,5007,Benton,36.2561,-94.1532
1840000952,Kinnelon,NJ,New Jersey,34027,Morris,40.9847,-74.3862
1840005195,Budd Lake,NJ,New Jersey,34027,Morris,40.8733,-74.7375
1840001212,Brentwood,PA,Pennsylvania,42003,Allegheny,40.3734,-79.9757
1840001527,Woodbury,NJ,New Jersey,34015,Gloucester,39.8379,-75.1524
1840018589,Independence,OR,Oregon,41053,Polk,44.8547,-123.1952
1840015091,Cape Canaveral,FL,Florida,12009,Brevard,28.3933,-80.6049
1840000925,Wood-Ridge,NJ,New Jersey,34003,Bergen,40.8508,-74.0878
1840000377,Fairmount,NY,New York,36067,Onondaga,43.0414,-76.2485
1840018754,Cedar Hills,UT,Utah,49049,Utah,40.4135,-111.7531
1840001883,Fairfield,AL,Alabama,1073,Jefferson,33.4747,-86.9194
1840031499,Walker Mill,MD,Maryland,24033,Prince George's,38.8758,-76.8854
1840003957,Marysville,MI,Michigan,26147,St. Clair,42.9084,-82.4806
1840000548,Willoughby Hills,OH,Ohio,39085,Lake,41.5873,-81.4333
1840002783,East Liverpool,OH,Ohio,39029,Columbiana,40.6333,-80.5677
1840006632,Detroit Lakes,MN,Minnesota,27005,Becker,46.806,-95.8449
1840024584,Woodburn,VA,Virginia,51059,Fairfax,38.8503,-77.2322
1840019603,Bastrop,TX,Texas,48021,Bastrop,30.1113,-97.3176
1840018457,DuPont,WA,Washington,53053,Pierce,47.1079,-122.6495
1840153102,Halls,TN,Tennessee,47093,Knox,36.0817,-83.9344
1840002871,Muskegon Heights,MI,Michigan,26121,Muskegon,43.2023,-86.2421
1840005662,Fallston,MD,Maryland,24025,Harford,39.5332,-76.4452
1840037897,Picnic Point,WA,Washington,53061,Snohomish,47.8744,-122.3077
1840010786,Sellersburg,IN,Indiana,18019,Clark,38.4028,-85.7706
1840011410,Winfield,IL,Illinois,17043,DuPage,41.8787,-88.1507
1840002565,Sparta,WI,Wisconsin,55081,Monroe,43.9377,-90.8131
1840005869,Villas,NJ,New Jersey,34009,Cape May,39.0157,-74.935
1840034833,Rockcreek,OR,Oregon,41067,Washington,45.5526,-122.876
1840018959,Capitola,CA,California,6087,Santa Cruz,36.9773,-121.9537
1840004942,Rye Brook,NY,New York,36119,Westchester,41.0302,-73.6864
1840020939,Fair Oaks Ranch,TX,Texas,48029,Bexar,29.7467,-98.6376
1840008581,Ellisville,MO,Missouri,29189,St. Louis,38.5897,-90.5884
1840000671,Uniontown,PA,Pennsylvania,42051,Fayette,39.8993,-79.7246
1840019077,Coweta,OK,Oklahoma,40145,Wagoner,35.9683,-95.6545
1840000297,Ogdensburg,NY,New York,36089,St. Lawrence,44.7088,-75.4717
1840003831,Mission,KS,Kansas,20091,Johnson,39.027,-94.6568
1840017819,Golden Hills,CA,California,6029,Kern,35.1409,-118.4968
1840024496,Belmont,VA,Virginia,51107,Loudoun,39.0622,-77.4985
1840013972,St. Augustine Shores,FL,Florida,12109,St. Johns,29.8039,-81.3086
1840034377,Beckett Ridge,OH,Ohio,39017,Butler,39.3448,-84.438
1840010391,Wapakoneta,OH,Ohio,39011,Auglaize,40.5664,-84.1916
1840001036,Keokuk,IA,Iowa,19111,Lee,40.4095,-91.4031
1840008439,Greencastle,IN,Indiana,18133,Putnam,39.6432,-86.8418
1840014249,Richmond Heights,FL,Florida,12086,Miami-Dade,25.6347,-80.3721
1840011290,Sauk Village,IL,Illinois,17031,Cook,41.4906,-87.5706
1840026708,Independent Hill,VA,Virginia,51153,Prince William,38.6404,-77.4089
1840021253,Sweet Home,OR,Oregon,41043,Linn,44.4023,-122.7028
1840015013,DeRidder,LA,Louisiana,22011,Beauregard,30.8468,-93.2931
1840006576,Lambertville,MI,Michigan,26115,Monroe,41.7484,-83.6244
1840005013,Fort Salonga,NY,New York,36103,Suffolk,40.9068,-73.2996
1840024235,Succasunna,NJ,New Jersey,34027,Morris,40.853,-74.6568
1840038841,Bardmoor,FL,Florida,12103,Pinellas,27.8574,-82.7534
1840009273,Peru,IL,Illinois,17099,LaSalle,41.3482,-89.1371
1840033911,Loudonville,NY,New York,36001,Albany,42.7068,-73.7665
1840014943,Jesup,GA,Georgia,13305,Wayne,31.5992,-81.8895
1840015040,Jennings,LA,Louisiana,22053,Jefferson Davis,30.2233,-92.6582
1840013648,Little River,SC,South Carolina,45051,Horry,33.8786,-78.6393
1840022193,Vidor,TX,Texas,48361,Orange,30.1291,-93.9967
1630035648,Coamo,PR,Puerto Rico,72043,Coamo,18.0765,-66.3638
1840006752,Arden Hills,MN,Minnesota,27123,Ramsey,45.0721,-93.167
1840018490,College Place,WA,Washington,53071,Walla Walla,46.0419,-118.3878
1840028386,Madera Acres,CA,California,6039,Madera,37.0123,-120.0799
1840018921,Alamosa,CO,Colorado,8003,Alamosa,37.4752,-105.877
1840019974,Lincoln City,OR,Oregon,41041,Lincoln,44.9751,-124.0072
1840014166,Avon Park,FL,Florida,12055,Highlands,27.5898,-81.5068
1840031323,Chevy Chase,MD,Maryland,24031,Montgomery,38.9944,-77.0738
1840016010,Marathon,FL,Florida,12087,Monroe,24.7263,-81.0374
1840013951,Bay St. Louis,MS,Mississippi,28045,Hancock,30.3281,-89.3774
1840014061,Beverly Hills,FL,Florida,12017,Citrus,28.9176,-82.4542
1840018465,Terrace Heights,WA,Washington,53077,Yakima,46.6045,-120.4393
1840020716,Heath,TX,Texas,48397,Rockwall,32.8439,-96.4674
1840028570,Stonegate,CO,Colorado,8035,Douglas,39.5357,-104.8032
1840005691,Garrison,MD,Maryland,24005,Baltimore,39.4023,-76.7514
1840003690,Keansburg,NJ,New Jersey,34025,Monmouth,40.4469,-74.1315
1840015401,Washington,NC,North Carolina,37013,Beaufort,35.5586,-77.0545
1840013999,Green Cove Springs,FL,Florida,12019,Clay,29.9904,-81.6807
1840002481,Fultondale,AL,Alabama,1073,Jefferson,33.6174,-86.8014
1840005406,Croydon,PA,Pennsylvania,42017,Bucks,40.0911,-74.8975
1840005415,Monmouth Junction,NJ,New Jersey,34023,Middlesex,40.3754,-74.5582
1840021584,Sedona,AZ,Arizona,4025,Yavapai,34.8581,-111.7941
1840013413,Brownsville,TN,Tennessee,47075,Haywood,35.589,-89.2578
1840018676,Eagle Point,OR,Oregon,41029,Jackson,42.4677,-122.8016
1840006692,Cambridge,MN,Minnesota,27059,Isanti,45.5612,-93.2283
1840001326,Morrisville,PA,Pennsylvania,42017,Bucks,40.2074,-74.78
1840015776,Thomaston,GA,Georgia,13293,Upson,32.8907,-84.3272
1840007177,Decatur,IN,Indiana,18001,Adams,40.8286,-84.9277
1840019709,Ingleside,TX,Texas,48409,San Patricio,27.8703,-97.2075
1840024354,Pine Lake Park,NJ,New Jersey,34029,Ocean,40.0017,-74.2595
1840004566,Fredonia,NY,New York,36013,Chautauqua,42.4407,-79.3319
1840019109,Mentone,CA,California,6071,San Bernardino,34.0609,-117.1108
1840006970,Harvard,IL,Illinois,17111,McHenry,42.4296,-88.6211
1840004955,Lake Mohawk,NJ,New Jersey,34037,Sussex,41.0149,-74.664
1840013611,Flowery Branch,GA,Georgia,13139,Hall,34.1712,-83.9142
1840017759,Rolesville,NC,North Carolina,37183,Wake,35.9223,-78.4656
1840028660,Cypress Gardens,FL,Florida,12105,Polk,28.0036,-81.6857
1840005475,White Horse,NJ,New Jersey,34021,Mercer,40.1919,-74.7023
1840028364,Country Club,CA,California,6077,San Joaquin,37.9687,-121.3408
1840037044,Eidson Road,TX,Texas,48323,Maverick,28.6677,-100.4788
1840023662,Tanaina,AK,Alaska,2170,Matanuska-Susitna,61.6576,-149.4263
1840000851,Sunbury,PA,Pennsylvania,42097,Northumberland,40.8616,-76.7871
1840018699,Hyrum,UT,Utah,49005,Cache,41.6325,-111.8445
1840003643,Canonsburg,PA,Pennsylvania,42125,Washington,40.2643,-80.1867
1840005703,Mount Airy,MD,Maryland,24013,Carroll,39.3742,-77.1534
1840017000,Pike Road,AL,Alabama,1101,Montgomery,32.2939,-86.09
1840023009,Silver City,NM,New Mexico,35017,Grant,32.7783,-108.2699
1840140574,University of Virginia,VA,Virginia,51003,Albemarle,38.0405,-78.5164
1840024500,Countryside,VA,Virginia,51107,Loudoun,39.0518,-77.4124
1840005494,Willow Street,PA,Pennsylvania,42071,Lancaster,39.981,-76.2706
1840020322,Orange Cove,CA,California,6019,Fresno,36.6211,-119.3188
1840000239,Brewer,ME,Maine,23019,Penobscot,44.7835,-68.7352
1840008797,Monett,MO,Missouri,29009,Barry,36.9218,-93.9278
1840016482,Morehead City,NC,North Carolina,37031,Carteret,34.7308,-76.7388
1840011400,Itasca,IL,Illinois,17043,DuPage,41.9772,-88.0183
1840033023,St. Stephens,NC,North Carolina,37035,Catawba,35.7642,-81.2746
1840013793,Bastrop,LA,Louisiana,22067,Morehouse,32.7748,-91.9078
1840003935,Sturgeon Bay,WI,Wisconsin,55029,Door,44.8228,-87.366
1840006401,Bluefield,WV,West Virginia,54055,Mercer,37.2608,-81.2143
1840020040,Middleton,ID,Idaho,16027,Canyon,43.7113,-116.6157
1840013091,Fair Oaks,GA,Georgia,13067,Cobb,33.9193,-84.5445
1840044711,Sandy Hook,CT,Connecticut,9190,Western Connecticut,41.4128,-73.244
1840001609,North College Hill,OH,Ohio,39061,Hamilton,39.2175,-84.552
1840005919,Jessup,MD,Maryland,24003,Anne Arundel,39.1488,-76.7772
1840003426,Oil City,PA,Pennsylvania,42121,Venango,41.4281,-79.7036
1840003009,Hartland,WI,Wisconsin,55133,Waukesha,43.1029,-88.3396
1840014295,Middletown,KY,Kentucky,21111,Jefferson,38.241,-85.5214
1840011490,Manhattan,IL,Illinois,17197,Will,41.4274,-87.9805
1840019619,Jacinto City,TX,Texas,48201,Harris,29.7663,-95.241
1840133415,Greenville,NY,New York,36119,Westchester,40.9986,-73.8189
1840000505,Kensington,CT,Connecticut,9110,Capitol,41.6284,-72.7686
1840004980,New Square,NY,New York,36087,Rockland,41.141,-74.0294
1840005981,Bladensburg,MD,Maryland,24033,Prince George's,38.9424,-76.9264
1840014774,Indianola,MS,Mississippi,28133,Sunflower,33.4492,-90.6447
1840029469,Aiea,HI,Hawaii,15003,Honolulu,21.3865,-157.9232
1840081031,McKee City,NJ,New Jersey,34001,Atlantic,39.4465,-74.6445
1840008239,Girard,OH,Ohio,39155,Trumbull,41.1665,-80.6963
1840004184,West Glens Falls,NY,New York,36113,Warren,43.3057,-73.6964
1840020641,Roanoke,TX,Texas,48121,Denton,33.0144,-97.2276
1840001712,Parsons,KS,Kansas,20099,Labette,37.3405,-95.2958
1840029891,LaSalle,IL,Illinois,17099,LaSalle,41.3589,-89.0737
1840003719,Lititz,PA,Pennsylvania,42071,Lancaster,40.154,-76.3044
1840019812,Rathdrum,ID,Idaho,16055,Kootenai,47.7948,-116.8944
1840014097,Pine Castle,FL,Florida,12095,Orange,28.4651,-81.3741
1840034388,Lincoln Village,OH,Ohio,39049,Franklin,39.9532,-83.1314
1840014793,Pleasant Grove,AL,Alabama,1073,Jefferson,33.494,-86.9782
1840004821,Boulder Hill,IL,Illinois,17093,Kendall,41.7113,-88.3353
1840003675,Matawan,NJ,New Jersey,34025,Monmouth,40.4127,-74.2365
1840012232,Mahomet,IL,Illinois,17019,Champaign,40.1888,-88.3901
1840013457,Greenwood,AR,Arkansas,5131,Sebastian,35.2134,-94.2408
1840016151,Hillsborough,NC,North Carolina,37135,Orange,36.0679,-79.0991
1840005020,Bohemia,NY,New York,36103,Suffolk,40.7717,-73.1271
1840013546,Meridianville,AL,Alabama,1089,Madison,34.8729,-86.5722
1840002566,Tomah,WI,Wisconsin,55081,Monroe,43.9879,-90.4999
1840001291,Middletown,PA,Pennsylvania,42043,Dauphin,40.201,-76.7289
1840009668,Mooresville,IN,Indiana,18109,Morgan,39.6022,-86.3681
1840009569,Bargersville,IN,Indiana,18081,Johnson,39.5412,-86.2004
1840013379,Fairview,TN,Tennessee,47187,Williamson,35.9815,-87.1291
1840011325,Steger,IL,Illinois,17031,Cook,41.4723,-87.6176
1840000531,Grinnell,IA,Iowa,19157,Poweshiek,41.7359,-92.7244
1840005140,Amityville,NY,New York,36103,Suffolk,40.6696,-73.4156
1840075009,Hickam Housing,HI,Hawaii,15003,Honolulu,21.3311,-157.9474
1840000964,Louisville,OH,Ohio,39151,Stark,40.837,-81.2643
1840023162,Iowa Colony,TX,Texas,48039,Brazoria,29.4407,-95.4206
1840003785,Oakwood,OH,Ohio,39113,Montgomery,39.7202,-84.1734
1840002100,Berlin,NH,New Hampshire,33007,Coos,44.4869,-71.2599
1840037410,Pryor Creek,OK,Oklahoma,40097,Mayes,36.2996,-95.3107
1840021742,The Village,OK,Oklahoma,40109,Oklahoma,35.5706,-97.5567
1840007140,Columbia City,IN,Indiana,18183,Whitley,41.1612,-85.4855
1840000887,Fairfield,IA,Iowa,19101,Jefferson,41.0064,-91.9667
1840027858,Helena-West Helena,AR,Arkansas,5107,Phillips,34.5313,-90.6201
1840021395,Salem,UT,Utah,49049,Utah,40.0539,-111.6718
1840035853,Woodfield,SC,South Carolina,45079,Richland,34.0587,-80.9309
1840019609,Bridge City,TX,Texas,48361,Orange,30.0298,-93.8406
1840014533,Clarksville,AR,Arkansas,5071,Johnson,35.457,-93.4803
1840015466,Winchester,TN,Tennessee,47051,Franklin,35.1898,-86.1075
1840013927,Eunice,LA,Louisiana,22097,St. Landry,30.4904,-92.4191
1840002879,Alma,MI,Michigan,26057,Gratiot,43.3799,-84.6556
1840074775,Anaconda,MT,Montana,30023,Deer Lodge,46.0608,-113.0678
1840001605,Madeira,OH,Ohio,39061,Hamilton,39.1856,-84.3734
1840013597,Lugoff,SC,South Carolina,45055,Kershaw,34.2113,-80.6973
1840006240,Fishersville,VA,Virginia,51015,Augusta,38.105,-78.9826
1840026474,Glenshaw,PA,Pennsylvania,42003,Allegheny,40.5391,-79.9735
1840009179,Rochelle,IL,Illinois,17141,Ogle,41.9197,-89.0629
1840005950,Coral Hills,MD,Maryland,24033,Prince George's,38.8706,-76.9215
1840011274,Flossmoor,IL,Illinois,17031,Cook,41.5391,-87.6858
1840001388,Mechanicsburg,PA,Pennsylvania,42041,Cumberland,40.2115,-77.006
1840029395,Cusseta,GA,Georgia,13053,Chattahoochee,32.347,-84.787
1840022142,Woodway,TX,Texas,48309,McLennan,31.4988,-97.2314
1840015027,Denham Springs,LA,Louisiana,22063,Livingston,30.4743,-90.9593
1840003260,Oakville,CT,Connecticut,9140,Naugatuck Valley,41.5893,-73.0905
1840020008,Florence,OR,Oregon,41039,Lane,43.9916,-124.1063
1840036079,Middlesborough,KY,Kentucky,21013,Bell,36.6127,-83.7227
1840033467,Ashland,NJ,New Jersey,34007,Camden,39.8782,-75.0085
1840074075,Helena Valley Southeast,MT,Montana,30049,Lewis and Clark,46.6219,-111.8973
1840015705,Locust Grove,GA,Georgia,13151,Henry,33.3446,-84.1071
1840029897,Frankfort Square,IL,Illinois,17197,Will,41.5219,-87.8031
1840018367,Burlington,WA,Washington,53057,Skagit,48.4676,-122.3298
1840013106,Diamondhead,MS,Mississippi,28045,Hancock,30.3791,-89.3707
1840015604,Southside,AL,Alabama,1055,Etowah,33.9007,-86.0238
1840010524,Canal Winchester,OH,Ohio,39049,Franklin,39.8437,-82.8126
1840003334,Warren,PA,Pennsylvania,42123,Warren,41.8434,-79.1444
1840003507,East Stroudsburg,PA,Pennsylvania,42089,Monroe,41.0023,-75.1779
1840027633,Meadowbrook,AL,Alabama,1117,Shelby,33.3935,-86.7041
1840001333,South Amboy,NJ,New Jersey,34023,Middlesex,40.4852,-74.2831
1840017796,Crestline,CA,California,6071,San Bernardino,34.2486,-117.2887
1840017919,Charter Oak,CA,California,6037,Los Angeles,34.1025,-117.8564
1840018900,Rodeo,CA,California,6013,Contra Costa,38.0367,-122.2526
1840008933,St. Anthony,MN,Minnesota,27053,Hennepin,45.0278,-93.2174
1840019758,Havre,MT,Montana,30041,Hill,48.5427,-109.6804
1840015537,Sheffield,AL,Alabama,1033,Colbert,34.757,-87.6977
1840073839,Fort Stewart,GA,Georgia,13179,Liberty,31.8811,-81.6131
1840040416,Bull Mountain,OR,Oregon,41067,Washington,45.4125,-122.832
1840007084,Angola,IN,Indiana,18151,Steuben,41.6433,-85.005
1840020131,Riverdale,UT,Utah,49057,Weber,41.1732,-112.0023
1840001310,Quakertown,PA,Pennsylvania,42017,Bucks,40.4398,-75.3455
1840039869,East Franklin,NJ,New Jersey,34035,Somerset,40.4933,-74.471
1840003959,Plymouth,MI,Michigan,26163,Wayne,42.3718,-83.468
1840003972,Ecorse,MI,Michigan,26163,Wayne,42.2489,-83.1399
1840029458,Skidaway Island,GA,Georgia,13051,Chatham,31.9372,-81.0449
1840003049,St. Francis,WI,Wisconsin,55079,Milwaukee,42.9716,-87.873
1840020388,Bernalillo,NM,New Mexico,35043,Sandoval,35.3127,-106.5537
1840001539,Ventnor City,NJ,New Jersey,34001,Atlantic,39.3457,-74.486
1840012789,Bethalto,IL,Illinois,17119,Madison,38.9015,-90.0466
1840014668,Laurens,SC,South Carolina,45059,Laurens,34.5022,-82.0207
1840003107,Charlotte,MI,Michigan,26045,Eaton,42.5662,-84.8304
1840000904,Leonia,NJ,New Jersey,34003,Bergen,40.8638,-73.99
1840007828,Mound,MN,Minnesota,27053,Hennepin,44.9328,-93.6591
1840023371,Wasilla,AK,Alaska,2170,Matanuska-Susitna,61.577,-149.466
1840001562,Merrill,WI,Wisconsin,55069,Lincoln,45.182,-89.6994
1840019482,Picture Rocks,AZ,Arizona,4019,Pima,32.3274,-111.2558
1840013067,Fairfield Glade,TN,Tennessee,47035,Cumberland,36.0028,-84.8711
1840005766,Bridgeport,WV,West Virginia,54033,Harrison,39.3036,-80.2478
1840026625,Lansdowne,MD,Maryland,24005,Baltimore,39.2365,-76.6659
1840001675,Augusta,KS,Kansas,20015,Butler,37.6955,-96.9919
1840000394,Rensselaer,NY,New York,36083,Rensselaer,42.6465,-73.7328
1840011355,Sugar Grove,IL,Illinois,17089,Kane,41.7759,-88.4481
1840017530,Magalia,CA,California,6007,Butte,39.8228,-121.6078
1840074990,Haiku-Pauwela,HI,Hawaii,15009,Maui,20.9156,-156.3022
1840020191,Fallon,NV,Nevada,32001,Churchill,39.4737,-118.7779
1840020028,Hailey,ID,Idaho,16013,Blaine,43.5141,-114.3001
1840011287,Riverside,IL,Illinois,17031,Cook,41.831,-87.8169
1840005198,White Meadow Lake,NJ,New Jersey,34027,Morris,40.9241,-74.5107
1840021343,Washington Terrace,UT,Utah,49057,Weber,41.1683,-111.9783
1840000888,Mount Pleasant,IA,Iowa,19087,Henry,40.9625,-91.5452
1840002266,Shawano,WI,Wisconsin,55115,Shawano,44.7748,-88.5843
1840005908,Cape St. Claire,MD,Maryland,24003,Anne Arundel,39.0433,-76.4471
1840010030,Waseca,MN,Minnesota,27161,Waseca,44.0827,-93.5029
1840017267,Palm Beach,FL,Florida,12099,Palm Beach,26.6945,-80.0408
1840001009,Aliquippa,PA,Pennsylvania,42007,Beaver,40.6155,-80.2547
1840013705,Panthersville,GA,Georgia,13089,DeKalb,33.7059,-84.2763
1840009769,Richmond Heights,MO,Missouri,29189,St. Louis,38.6309,-90.3332
1840003697,Conshohocken,PA,Pennsylvania,42091,Montgomery,40.0772,-75.3034
1630023587,Vega Alta,PR,Puerto Rico,72143,Vega Alta,18.4151,-66.3211
1840020452,Grants,NM,New Mexico,35006,Cibola,35.1538,-107.8335
1840029468,Ahuimanu,HI,Hawaii,15003,Honolulu,21.4379,-157.8404
1840011409,Willowbrook,IL,Illinois,17043,DuPage,41.7641,-87.9454
1840018937,Ivins,UT,Utah,49053,Washington,37.1742,-113.6809
1840014617,Rockingham,NC,North Carolina,37153,Richmond,34.9386,-79.7608
1840004337,Tuskegee,AL,Alabama,1087,Macon,32.4409,-85.7131
1840150821,Woodbury,NY,New York,36059,Nassau,40.8176,-73.4703
1840021534,Waterford,CA,California,6099,Stanislaus,37.6429,-120.7553
1840014077,Micco,FL,Florida,12009,Brevard,27.8683,-80.51
1840033277,Flanders,NJ,New Jersey,34027,Morris,40.8412,-74.7102
1840033809,Incline Village,NV,Nevada,32031,Washoe,39.2639,-119.9455
1840005102,Springs,NY,New York,36103,Suffolk,41.0212,-72.1584
1840006038,Seven Corners,VA,Virginia,51059,Fairfax,38.8658,-77.1445
1840034852,Audubon,PA,Pennsylvania,42091,Montgomery,40.1304,-75.428
1840020957,Helotes,TX,Texas,48029,Bexar,29.5687,-98.696
1840007456,Des Peres,MO,Missouri,29189,St. Louis,38.5973,-90.448
1840016407,Oakland,TN,Tennessee,47047,Fayette,35.2256,-89.5372
1840013723,Forestdale,AL,Alabama,1073,Jefferson,33.5737,-86.9
1840018820,Delta,CO,Colorado,8029,Delta,38.756,-108.0772
1840024384,Smithville,NJ,New Jersey,34001,Atlantic,39.4929,-74.4801
1840028403,West Athens,CA,California,6037,Los Angeles,33.9235,-118.3033
1840001309,Perkasie,PA,Pennsylvania,42017,Bucks,40.372,-75.292
1840013167,Elsmere,KY,Kentucky,21117,Kenton,38.9948,-84.6017
1840039492,Marlboro Village,MD,Maryland,24033,Prince George's,38.8307,-76.7699
1840006579,Temperance,MI,Michigan,26115,Monroe,41.7653,-83.5755
1840009742,Sunset Hills,MO,Missouri,29189,St. Louis,38.531,-90.4087
1840007700,East Grand Forks,MN,Minnesota,27119,Polk,47.9286,-97.0138
1840013925,Miramar Beach,FL,Florida,12131,Walton,30.3854,-86.3442
1840022521,Tiburon,CA,California,6041,Marin,37.8854,-122.4637
1840011154,Hawthorn Woods,IL,Illinois,17097,Lake,42.2313,-88.0624
1840001307,Fairless Hills,PA,Pennsylvania,42017,Bucks,40.1783,-74.8524
1840003539,Cresskill,NJ,New Jersey,34003,Bergen,40.9405,-73.9596
1840002914,McFarland,WI,Wisconsin,55025,Dane,43.0203,-89.2828
1840007321,Cameron,MO,Missouri,29049,Clinton,39.7444,-94.2329
1840003215,Benton Harbor,MI,Michigan,26021,Berrien,42.1159,-86.4488
1840019035,Orosi,CA,California,6107,Tulare,36.5433,-119.2914
1840000917,Park Ridge,NJ,New Jersey,34003,Bergen,41.0352,-74.0423
1840009526,McCordsville,IN,Indiana,18059,Hancock,39.8966,-85.9208
1840026286,Riverside,CT,Connecticut,9190,Western Connecticut,41.0318,-73.5827
1840007302,Chillicothe,MO,Missouri,29117,Livingston,39.7953,-93.5499
1840010297,Huntertown,IN,Indiana,18003,Allen,41.2185,-85.1705
1840028357,August,CA,California,6077,San Joaquin,37.9797,-121.2625
1840011291,Lynwood,IL,Illinois,17031,Cook,41.5235,-87.551
1840003797,Absecon,NJ,New Jersey,34001,Atlantic,39.4229,-74.4944
1840004343,Beecher,MI,Michigan,26049,Genesee,43.0903,-83.7039
1840008861,Little Falls,MN,Minnesota,27097,Morrison,45.9862,-94.3586
1840018452,Midland,WA,Washington,53053,Pierce,47.1734,-122.412
1840020130,Hooper,UT,Utah,49057,Weber,41.1599,-112.2871
1840019394,Commerce,TX,Texas,48231,Hunt,33.2421,-95.8992
1840004292,Newark,NY,New York,36117,Wayne,43.0418,-77.093
1840034716,Cedar Hills,OR,Oregon,41067,Washington,45.5047,-122.8053
1840004971,Valley Cottage,NY,New York,36087,Rockland,41.1162,-73.9433
1840013222,Harrodsburg,KY,Kentucky,21167,Mercer,37.7654,-84.8474
1840029452,Country Club Estates,GA,Georgia,13127,Glynn,31.2113,-81.4622
1840028568,Roxborough Park,CO,Colorado,8035,Douglas,39.4492,-105.0746
1840015551,Toccoa,GA,Georgia,13257,Stephens,34.581,-83.3263
1840035146,Northwest Harborcreek,PA,Pennsylvania,42049,Erie,42.1494,-79.9945
1840029379,Bemiss,GA,Georgia,13185,Lowndes,30.9318,-83.2386
1840017206,Orange Park,FL,Florida,12019,Clay,30.1706,-81.7041
1840013997,Harahan,LA,Louisiana,22051,Jefferson,29.9374,-90.2031
1840022004,Sanger,TX,Texas,48121,Denton,33.3715,-97.1678
1630023635,San Sebastian,PR,Puerto Rico,72131,San Sebastián,18.3356,-66.9948
1840041568,Travis Ranch,TX,Texas,48257,Kaufman,32.8015,-96.4775
1840026409,Breinigsville,PA,Pennsylvania,42077,Lehigh,40.5394,-75.6347
1840002896,Lapeer,MI,Michigan,26087,Lapeer,43.0447,-83.3253
1840142111,North Merritt Island,FL,Florida,12009,Brevard,28.4585,-80.7162
1840003982,Highland Park,MI,Michigan,26163,Wayne,42.4052,-83.0977
1840005567,Tuscumbia,AL,Alabama,1033,Colbert,34.7204,-87.7035
1840013591,Booneville,MS,Mississippi,28117,Prentiss,34.6643,-88.5684
1840006978,Westwood,MI,Michigan,26077,Kalamazoo,42.3031,-85.6286
1840153024,Bala Cynwyd,PA,Pennsylvania,42091,Montgomery,40.0116,-75.2283
1840007143,Gretna,NE,Nebraska,31153,Sarpy,41.1314,-96.245
